id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
628272,AFG-2026-1-1-XXX700-5,2026,false,Check dyad,1,XXX700,1,XXX700,1-XXX700,1,XXX700 - XXX700,XXX700,3596,XXX700,XXX700,3596,XXX700,1,"""Etilaat Roz,2026-05-06,""Afghan Republican Front"": A Taliban member was killed in an attack in Sayghan, Bamyan.""",Etilaat Roz,2026-05-06,"""Afghan Republican Front"": A Taliban member was killed in an attack in Sayghan, Bamyan.",Republican Front of Afghanistan,3,Sayghan district,"""Dehan Sayghan area"" of Sayghan district, Bamyan province.",Bamyan province,Sayghan district,35.119273,67.611333,POINT (67.611333 35.119273),180496,Afghanistan,700,Asia,1,1,2026-05-05 00:00:00.000,2026-05-05 00:00:00.000,1,0,0,0,1,1,1,,
630160,AFG-2026-3-951-14,2026,false,Clear,3,130,484,Government of Afghanistan - Civilians,130,951,Government of Afghanistan - Civilians,130,130,Government of Afghanistan,9999,1,Civilians,1,"""Hasht e Subh Daily,2026-05-23,Taliban kill young man, injure his father in Nangarhar""",Hasht e Subh Daily,2026-05-23,"Taliban kill young man, injure his father in Nangarhar",Local sources,1,Hesar Shahi town,Hisar Shahi Bazaar of Rodat district of Nangarhar province,Nangarhar province,Rodat district,34.256500,70.577000,POINT (70.577 34.2565),179062,Afghanistan,700,Asia,1,1,2026-05-22 00:00:00.000,2026-05-22 00:00:00.000,0,0,0,0,0,1,0,700,
627993,AFG-2026-1-12291-101,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,4,"""Ariana News,2026-05-04,In Kunar, 17 people were killed and wounded in the latest attacks by Pakistani forces"";""Tolo News,2026-05-04,The deputy spokesperson of the Islamic Emirate, Hamdullah Fitrat, wrote on X that the Pakistani military regime has once again targeted civilian homes, schools, a health center, and mosques in Dangam district of Kunar, near the hypothetical Durand Line."";""Kabul Now,2026-05-04,Three Killed, 14 Injured in Latest Pakistani Strikes on Eastern Afghanistan, Taliban Says"";""Associated Press Newswires,2026-05-04,Afghanistan says cross-border attacks by Pakistan hit civilian areas and killed 3""",Ariana News;Tolo News;Kabul Now;Associated Press Newswires,2026-05-04;2026-05-04;2026-05-04;2026-05-04,"In Kunar, 17 people were killed and wounded in the latest attacks by Pakistani forces;The deputy spokesperson of the Islamic Emirate, Hamdullah Fitrat, wrote on X that the Pakistani military regime has once again targeted civilian homes, schools, a health center, and mosques in Dangam district of Kunar, near the hypothetical Durand Line.;Three Killed, 14 Injured in Latest Pakistani Strikes on Eastern Afghanistan, Taliban Says;Afghanistan says cross-border attacks by Pakistan hit civilian areas and killed 3","Hamidullah Fitrat, deputy spokesman of the Islamic Emirate",2,Dangam district,Dangam district of Kunar near the Durand line,Kunar province,Dangam district,35.000833,71.437913,POINT (71.437913 35.000833),180503,Afghanistan,700,Asia,1,1,2026-05-04 00:00:00.000,2026-05-04 00:00:00.000,0,0,3,0,3,3,3,700,770
629409,AFG-2026-1-12291-110,2026,true,Check geography,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,2,"""Kabul Now,2026-05-13,Five Family Members, Including Children, Killed in Drone Strike in Eastern Afghanistan"";""Etilaat Roz,2026-05-14,Sources: Five members of a family killed in drone strike in Kunar""",Kabul Now;Etilaat Roz,2026-05-13;2026-05-14,"Five Family Members, Including Children, Killed in Drone Strike in Eastern Afghanistan;Sources: Five members of a family killed in drone strike in Kunar",local sources,3,Dara-i-Pech district (Manogai),"""Pij Dara"" area of ​​Mano Gai district, eastern Kunar province",Kunar province,Dara-i-Pech district (Manogai),34.954550,70.914272,POINT (70.914272 34.95455),179782,Afghanistan,700,Asia,1,1,2026-05-13 00:00:00.000,2026-05-13 00:00:00.000,0,0,5,0,5,5,5,700,770
630105,AFG-2026-1-16825-18,2026,false,Clear,1,"",333,Afghanistan: Government,16825,16825,Government of Afghanistan - NRF,130,130,Government of Afghanistan,8114,8114,NRF,1,"""NRF,2026-05-25,In two separate operations, fighters of the National Resistance Front killed and wounded 6 Taliban terrorists in Herat.""",NRF,2026-05-25,"In two separate operations, fighters of the National Resistance Front killed and wounded 6 Taliban terrorists in Herat.",NRF,3,Guzara district,"on the ""Pashtun-Zarghun"" road route near Ziyarat, in the jurisdiction of Guzara District of Hirat province",Hirat province,Guzara district,34.038332,62.044272,POINT (62.044272 34.038332),179045,Afghanistan,700,Asia,1,1,2026-05-21 00:00:00.000,2026-05-21 00:00:00.000,1,0,0,0,1,1,1,700,
631263,AFG-2026-1-16825-20,2026,false,Clear,1,"",333,Afghanistan: Government,16825,16825,Government of Afghanistan - NRF,130,130,Government of Afghanistan,8114,8114,NRF,1,"""The Afghan Digest,2026-06-01,The Week of May 25- 31""",The Afghan Digest,2026-06-01,The Week of May 25- 31,Afghan Green Trend ; Afghan Digest,2,Abdullah Khel village,"Manjensto area of Panjshir’s Dara district, Abdullah Khil valley",Panjsher province,Dara district,35.247000,69.612800,POINT (69.612799999999993 35.247),180500,Afghanistan,700,Asia,1,1,2026-05-25 00:00:00.000,2026-05-25 00:00:00.000,0,0,0,0,0,10,0,700,
627844,AFG-2026-1-17083-19,2026,false,Clear,1,"",333,Afghanistan: Government,17083,17083,Government of Afghanistan - AFF,130,130,Government of Afghanistan,8343,8343,AFF,2,"""AFF,2026-05-02,In the attack on the Logar provincial governor's building, four Taliban terrorists were killed and wounded."";""Hasht e Subh Daily,2026-05-02,Azadi Jabhat claims killing of two Taliban in Logar""",AFF;Hasht e Subh Daily,2026-05-02;2026-05-02,"In the attack on the Logar provincial governor's building, four Taliban terrorists were killed and wounded.;Azadi Jabhat claims killing of two Taliban in Logar",AFF; local sources in Logar,1,Puli Alam town,outpost near the Logar provincial governor's building headquarters in Pul-e 'Alam,Logar province,Puli Alam district,33.995289,69.022740,POINT (69.02274 33.995289),178339,Afghanistan,700,Asia,1,1,2026-05-01 00:00:00.000,2026-05-01 00:00:00.000,0,0,0,0,0,2,0,700,
630337,BNG-2026-2-2-XXX771-31,2026,false,Check dyad,2,2-XXX771,12,XXX771 - XXX771,2-XXX771,24,XXX771 - XXX771,XXX771,3607,XXX771,XXX771,3607,XXX771,1,"""South Asia Terrorism Portal,2026-05-31,Islamist Terrorism: Timeline (Terrorist Activities)-2026""",South Asia Terrorism Portal,2026-05-31,Islamist Terrorism: Timeline (Terrorist Activities)-2026,SAPT,1,Islampur sub-district,Horticulture Center area of Islampur in Panchhari Upazila (Sub-District) of Khagrachhari District,Mymensingh division,Jamālpur district,25.083333,89.791667,POINT (89.791667 25.083333),166140,Bangladesh,771,Asia,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,1,0,0,0,1,1,1,,
630338,BNG-2026-2-2-XXX771-32,2026,false,Check dyad,2,2-XXX771,12,XXX771 - XXX771,2-XXX771,24,XXX771 - XXX771,XXX771,3607,XXX771,XXX771,3607,XXX771,1,"""South Asia Terrorism Portal,2026-05-31,Islamist Terrorism: Timeline (Terrorist Activities)-2026""",South Asia Terrorism Portal,2026-05-31,Islamist Terrorism: Timeline (Terrorist Activities)-2026,SAPT,1,Baghaichhari town,Puchuchhara area of Ward No. 4 in Sajek Union of Baghaichhari Upazila (Sub-District) of Rangamati District,Chittagong division,Rangamati district,23.170573,92.199076,POINT (92.199076 23.170573),163265,Bangladesh,771,Asia,1,1,2026-05-09 00:00:00.000,2026-05-09 00:00:00.000,1,0,0,0,1,1,1,,
630339,BNG-2026-2-2-XXX771-33,2026,false,Check dyad,2,2-XXX771,12,XXX771 - XXX771,2-XXX771,24,XXX771 - XXX771,XXX771,3607,XXX771,XXX771,3607,XXX771,1,"""South Asia Terrorism Portal,2026-05-31,Islamist Terrorism: Timeline (Terrorist Activities)-2026""",South Asia Terrorism Portal,2026-05-31,Islamist Terrorism: Timeline (Terrorist Activities)-2026,SATP,1,Nayapara refugee camp,Rohingya refugee camp in Teknaf Upazila (Sub-District) of Cox's Bazar District,Chittagong division,Cox’s Bāzār district,20.955812,92.250946,POINT (92.250946 20.955812),159665,Bangladesh,771,Asia,1,1,2026-05-14 00:00:00.000,2026-05-14 00:00:00.000,0,1,0,0,1,1,1,,
630341,BNG-2026-2-11117-4,2026,false,Clear,2,11117,10507,Supporters of BNP - Supporters of Jamaat-e-Islami,11117,11117,Supporters of BNP - Supporters of Jamaat-e-Islami,374,374,Supporters of BNP,2765,2765,Supporters of Jamaat-e-Islami,1,"""South Asia Terrorism Portal,2026-05-31,Islamist Terrorism: Timeline (Terrorist Activities)-2026""",South Asia Terrorism Portal,2026-05-31,Islamist Terrorism: Timeline (Terrorist Activities)-2026,SATP,1,Dashmari sub-district,Dashmarich village of Khanmarich Union in Bhangura Upazila (Sub-District) of Pabna District,Rajshahi division,Pabna disctrict,24.359046,88.644569,POINT (88.644569 24.359046),164698,Bangladesh,771,Asia,1,1,2026-05-21 00:00:00.000,2026-05-21 00:00:00.000,0,1,0,0,1,1,1,,
630335,MYA-2026-2-18940-1,2026,false,Check dyad,2,18940,16959,ARNO - ARSA,18940,18940,ARNO - ARSA,2673,2673,ARNO,6692,6692,ARSA,2,"""South Asia Terrorism Portal,2026-05-31,Islamist Terrorism: Timeline (Terrorist Activities)-2026"";""International Crisis Group,2026-06-01,Bangladesh""",South Asia Terrorism Portal;International Crisis Group,2026-05-31;2026-06-01,Islamist Terrorism: Timeline (Terrorist Activities)-2026;Bangladesh,"SATP, ICG",1,Balukhali camp 11,B-41 block of the refugee camp (Camp-8 West) in the Balukhali refugee camp in Ukhiya Upazila (Sub-District) of Cox's Bazar District,Chittagong division,Cox’s Bāzār district,21.169359,92.153274,POINT (92.153274 21.169359),160385,Bangladesh,771,Asia,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,0,0,0,1,1,1,1,,
630929,BEN-2026-1-16685-10,2026,true,Check vague or biased source,1,"",15256,Benin: Government,16685,16685,Government of Benin - JNIM,1209,1209,Government of Benin,6716,6716,JNIM,3,"""BBC Monitoring News Alert,2026-05-11,JNIM claims killing seven soldiers in Benin"";""@EliasuAlhaji,2026-05-10,New attack"";""@Intelligency225,2026-05-10,#JNIM """,BBC Monitoring News Alert;@EliasuAlhaji;@Intelligency225,2026-05-11;2026-05-10;2026-05-10,JNIM claims killing seven soldiers in Benin;New attack;#JNIM,JNIM,4,Borgou department,a checkpoint in the northern Borgou area,Borgou department,,9.750000,2.750000,POINT (2.75 9.75),143646,Benin,434,Africa,1,1,2026-05-07 00:00:00.000,2026-05-07 00:00:00.000,0,0,0,0,0,7,0,434,
631443,BRA-2026-2-2-XXX140-90,2026,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Portal Tucumã,2026-05-04,Man found dead with gunshot wounds in the Expoagro area.""",Portal Tucumã,2026-05-04,Man found dead with gunshot wounds in the Expoagro area.,Portal Tucumã,1,Manaus town,"near Expo Agro, on BR-174, in Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2026-05-04 00:00:00.000,2026-05-04 00:00:00.000,0,0,0,1,1,1,1,,
631444,BRA-2026-2-2-XXX140-91,2026,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Portal Tucumã,2026-05-04,Mechanic shot dead after argument at workshop in northern Manaus.""",Portal Tucumã,2026-05-04,Mechanic shot dead after argument at workshop in northern Manaus.,Portal Tucumã,1,Manaus town,"Avenida Andirá-Açu, in the Colônia Terra Nova neighborhood, north of Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2026-05-04 00:00:00.000,2026-05-04 00:00:00.000,0,0,0,1,1,1,1,,
631440,BRA-2026-2-2-XXX140-88,2026,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Portal Tucumã,2026-05-06,Man's body found under bridge in Novo Aleixo.""",Portal Tucumã,2026-05-06,Man's body found under bridge in Novo Aleixo.,Portal Tucumã,1,Manaus town,"Novo Aleixo neighborhood, north of Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,0,0,0,1,1,1,1,,
631441,BRA-2026-2-2-XXX140-89,2026,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Portal Tucumã,2026-05-06,Human skull found by workers during cleanup in Manaus square.""",Portal Tucumã,2026-05-06,Human skull found by workers during cleanup in Manaus square.,Portal Tucumã,1,Manaus town,"Tenreiro Aranha Square, in the center of Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2026-05-06 00:00:00.000,2026-05-06 00:00:00.000,0,0,0,1,1,1,1,,
631438,BRA-2026-2-2-XXX140-87,2026,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Portal Tucumã,2026-05-13,Delivery driver shot dead in the early hours of the morning in the Compensa neighborhood, in Manaus.""",Portal Tucumã,2026-05-13,"Delivery driver shot dead in the early hours of the morning in the Compensa neighborhood, in Manaus.",Portal Tucumã,1,Manaus town,"Marinho community, located in the Compensa neighborhood",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2026-05-13 00:00:00.000,2026-05-13 00:00:00.000,0,0,0,1,1,1,1,,
631432,BRA-2026-2-2-XXX140-85,2026,false,Check type of violence,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Portal Tucumã,2026-05-26,Body found in riverside community in Coari""",Portal Tucumã,2026-05-26,Body found in riverside community in Coari,Portal Tucumã,1,Coari town,"riverside location situated on Trocaris Island, in the municipality of Coari",Amazonas state,Coari municipality,-4.095916,-63.142277,POINT (-63.142277 -4.095916),123354,Brazil,140,Americas,1,1,2026-05-26 00:00:00.000,2026-05-26 00:00:00.000,0,0,0,1,1,1,1,,
631429,BRA-2026-2-2-XXX140-83,2026,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Portal Tucumã,2026-05-27,Human remains found in abandoned building in Manaus.""",Portal Tucumã,2026-05-27,Human remains found in abandoned building in Manaus.,Portal Tucumã,1,Manaus town,"old Post Office building, located near the Matriz Clock, in downtown Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2026-05-27 00:00:00.000,2026-05-27 00:00:00.000,0,0,0,1,1,1,1,,
631431,BRA-2026-2-2-XXX140-84,2026,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Portal Tucumã,2026-05-27,Man's body found in downtown Manaus""",Portal Tucumã,2026-05-27,Man's body found in downtown Manaus,Portal Tucumã,1,Manaus town,"Visconde de Mauá street, Centro neighborhood, south of Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2026-05-27 00:00:00.000,2026-05-27 00:00:00.000,0,0,0,1,1,1,1,,
631325,BRA-2026-2-2-XXX140-82,2026,false,Check type of violence,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Portal Tucumã,2026-05-31,Body of missing man found in wooded area in Manaus.""",Portal Tucumã,2026-05-31,Body of missing man found in wooded area in Manaus.,Portal Tucumã,1,Manaus town,"Industrial District II, in Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2026-05-30 00:00:00.000,2026-05-30 00:00:00.000,0,0,0,1,1,1,1,,
630410,BRA-2026-3-915-0,2026,false,Check type of violence,3,22,448,Government of Brazil - Civilians,22,915,Government of Brazil - Civilians,22,22,Government of Brazil,9999,1,Civilians,1,"""G1,2026-05-27,Delivery driver shot dead during police operation on the island: ‘He was a hard-working family man,’ says mother-in-law.""",G1,2026-05-27,"Delivery driver shot dead during police operation on the island: ‘He was a hard-working family man,’ says mother-in-law.",Military Police,1,Rio de Janeiro town,"Ilha do Governador, Vila Joaniza neighbourhood",Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),96754,Brazil,140,Americas,1,1,2026-05-26 00:00:00.000,2026-05-26 00:00:00.000,0,0,2,0,2,2,2,140,
631442,BRA-2026-3-3-XXX140-15,2026,false,Check dyad,3,XXX140,4281,XXX140 - Civilians,XXX140,4887,XXX140 - Civilians,XXX140,3617,XXX140,9999,1,Civilians,1,"""Portal Tucumã,2026-05-05,Shooting attack at school leaves two employees dead and others injured in Rio Branco.""",Portal Tucumã,2026-05-05,Shooting attack at school leaves two employees dead and others injured in Rio Branco.,Portal Tucumã,1,Rio Branco town,"São José Institute, in Rio Branco",Acre state,Rio Branco municipality,-9.974720,-67.810000,POINT (-67.81 -9.97472),115425,Brazil,140,Americas,1,1,2026-05-05 00:00:00.000,2026-05-05 00:00:00.000,0,0,2,0,2,2,2,,
630407,BRA-2026-2-12693-1,2026,false,Clear,2,12693,11934,Comando Vermelho - Terceiro Comando Puro,12693,12693,Comando Vermelho - Terceiro Comando Puro,772,772,Comando Vermelho,4462,4462,Terceiro Comando Puro,1,"""O Globo,2026-06-01,War between militias and gangs led to deaths in Terreirão, in the Recreio dos Bandeirantes neighbourhood""",O Globo,2026-06-01,"War between militias and gangs led to deaths in Terreirão, in the Recreio dos Bandeirantes neighbourhood",Civil Police,1,Rio de Janeiro town,Recreio dos Bandeirantes neighbourhood,Rio de Janeiro state,Rio de Janeiro municipality,-22.902780,-43.207500,POINT (-43.2075 -22.90278),96754,Brazil,140,Americas,1,1,2026-05-17 00:00:00.000,2026-05-17 00:00:00.000,0,0,1,0,1,1,1,,
631436,BRA-2026-2-15142-8,2026,false,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Portal Tucumã,2026-05-19,Rivalry in prison motivated murder inside a bus in Manaus.""",Portal Tucumã,2026-05-19,Rivalry in prison motivated murder inside a bus in Manaus.,Portal Tucumã,1,Manaus town,Puraquequara neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2026-05-02 00:00:00.000,2026-05-02 00:00:00.000,0,0,0,1,1,1,1,,
631439,BRA-2026-2-15142-9,2026,false,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Portal Tucumã,2026-05-11,Man found dead on a street in the Monte das Oliveiras neighborhood, in Manaus.""",Portal Tucumã,2026-05-11,"Man found dead on a street in the Monte das Oliveiras neighborhood, in Manaus.",Portal Tucumã,1,Manaus town,Monte das Oliveiras neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2026-05-11 00:00:00.000,2026-05-11 00:00:00.000,0,0,0,1,1,1,1,,
631428,BRA-2026-2-15142-7,2026,false,Clear,2,15142,13972,Comando Vermelho - PCC,15142,15142,Comando Vermelho - PCC,772,772,Comando Vermelho,3176,3176,PCC,1,"""Portal Tucumã,2026-05-28,Body found in a state of decomposition in Manaus.""",Portal Tucumã,2026-05-28,Body found in a state of decomposition in Manaus.,Portal Tucumã,1,Manaus town,"Caputira Street, in the Monte das Oliveiras neighborhood, in Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2026-05-28 00:00:00.000,2026-05-28 00:00:00.000,0,0,0,1,1,1,1,,
631455,BRA-2026-2-18858-22,2026,false,Clear,2,18858,16898,Comando Vermelho - Família Terror Amapá,18858,18858,Comando Vermelho - Família Terror Amapá,772,772,Comando Vermelho,8294,8294,Família Terror Amapá,1,"""Diário do Amapá,2026-05-04,Man with a criminal record is executed in a public street in Cidade Nova.""",Diário do Amapá,2026-05-04,Man with a criminal record is executed in a public street in Cidade Nova.,Diário do Amapá,1,Macapá town,"Cidade Nova neighborhood, in the eastern part of Macapá",Amapá state,Macapá municipality,0.038890,-51.066390,POINT (-51.06639 0.03889),129858,Brazil,140,Americas,1,1,2026-05-03 00:00:00.000,2026-05-03 00:00:00.000,0,0,0,1,1,1,1,,
631451,BRA-2026-2-18858-21,2026,false,Clear,2,18858,16898,Comando Vermelho - Família Terror Amapá,18858,18858,Comando Vermelho - Família Terror Amapá,772,772,Comando Vermelho,8294,8294,Família Terror Amapá,1,"""Diário do Amapá,2026-05-11,After surviving two assassination attempts, a man is executed in the northern part of Macapá.""",Diário do Amapá,2026-05-11,"After surviving two assassination attempts, a man is executed in the northern part of Macapá.",Diário do Amapá,1,Macapá town,Jardim Felicidade II neighborhood,Amapá state,Macapá municipality,0.038890,-51.066390,POINT (-51.06639 0.03889),129858,Brazil,140,Americas,1,1,2026-05-10 00:00:00.000,2026-05-10 00:00:00.000,0,0,0,1,1,1,1,,
631449,BRA-2026-2-18858-20,2026,false,Check geography,2,18858,16898,Comando Vermelho - Família Terror Amapá,18858,18858,Comando Vermelho - Família Terror Amapá,772,772,Comando Vermelho,8294,8294,Família Terror Amapá,1,"""Diário do Amapá,2026-05-19,Missing bricklayer found dead with gunshot wounds.""",Diário do Amapá,2026-05-19,Missing bricklayer found dead with gunshot wounds.,Diário do Amapá,3,Macapá municipality,"flooded area of ​​dense forest in Igarapé da Fortaleza, on the border between the municipalities of Macapá and Santana",Amapá state,Macapá municipality,0.587670,-50.962740,POINT (-50.96274 0.58767),130579,Brazil,140,Americas,1,1,2026-05-18 00:00:00.000,2026-05-18 00:00:00.000,0,0,0,1,1,1,1,,
629839,BFO-2026-1-14953-8,2026,false,Check dyad,1,"",13840,Burkina Faso: Islamic State,14953,14953,Government of Burkina Faso - IS,78,78,Government of Burkina Faso,234,234,IS,1,"""Naïm Touré on Telegram,2026-05-15,Burkina-Faso, Région du Sahel.""",Naïm Touré on Telegram,2026-05-15,"Burkina-Faso, Région du Sahel.","",1,Seytenga village,Seytenga town,Liptako region,Séno province,13.971970,0.309560,POINT (0.30956 13.97197),149401,Burkina Faso,439,Africa,1,1,2026-05-15 00:00:00.000,2026-05-15 00:00:00.000,0,0,0,0,0,1,0,439,
629763,BEN-2026-3-15136-25,2026,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,2,"""@KargnHasret,2026-05-13,Burkina Faso "";""Naïm Touré on Telegram,2026-05-12,Burkina-Faso, Région de l’Est. """,@KargnHasret;Naïm Touré on Telegram,2026-05-13;2026-05-12,"Burkina Faso ;Burkina-Faso, Région de l’Est.",local witnesses,1,Diabo village,"the outskirts of the town of Diabo (Gourma, Goulmou, East)",Goulmou region,Gourma province,12.016798,-0.031340,POINT (-0.03134 12.016798),147240,Burkina Faso,439,Africa,1,1,2026-05-12 00:00:00.000,2026-05-12 00:00:00.000,0,0,2,0,2,2,2,,
629843,BEN-2026-3-15136-28,2026,true,Check deaths,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""Naïm Touré on Telegram,2026-05-19,Burkina-Faso, Région du Centre-Est. """,Naïm Touré on Telegram,2026-05-19,"Burkina-Faso, Région du Centre-Est.","",1,Dourtenga village,"Dourtenga, in Koulpélogo province",Nakambé region,Koulpélogo province,11.588058,-0.010728,POINT (-0.010728 11.588058),146520,Burkina Faso,439,Africa,1,1,2026-05-19 00:00:00.000,2026-05-19 00:00:00.000,0,0,0,0,0,1,0,,
631282,BFO-2026-1-15175-375,2026,true,Clear,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,1,"""RTB,2026-06-07,RTB - Les nouvelles du front du 07 juin 2026""",RTB,2026-06-07,RTB - Les nouvelles du front du 07 juin 2026,state tv,5,Kiembara department,Kiembala area,Sourou region,Sourou province,13.280787,-2.725015,POINT (-2.725015 13.280787),148675,Burkina Faso,439,Africa,1,1,2026-05-01 00:00:00.000,2026-05-01 00:00:00.000,0,5,0,0,5,5,5,439,
627870,BFO-2026-1-15175-301,2026,true,Clear,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,3,"""@KargnHasret,2026-05-02,#BurkinaFaso"";""Naïm Touré on Telegram,2026-05-03,Burkina-Faso, Région du Centre-Est."";""@KargnHasret,2026-05-05,#BurkinaFaso""",@KargnHasret;Naïm Touré on Telegram;@KargnHasret,2026-05-02;2026-05-03;2026-05-05,"#BurkinaFaso;Burkina-Faso, Région du Centre-Est.;#BurkinaFaso",JNIM,1,Lalgaye village,"Lalgaye village, Tenkodogo",Nakambé region,Koulpélogo province,11.615131,-0.063782,POINT (-0.063782 11.615131),146520,Burkina Faso,439,Africa,1,1,2026-05-02 00:00:00.000,2026-05-02 00:00:00.000,0,0,0,0,0,9,0,439,
627878,BFO-2026-1-15175-302,2026,true,Check deaths,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,2,"""@KargnHasret,2026-05-03,#BurkinaFaso"";""Naïm Touré on Telegram,2026-05-03,Burkina-Faso, Région du Centre-Est. """,@KargnHasret;Naïm Touré on Telegram,2026-05-03;2026-05-03,"#BurkinaFaso;Burkina-Faso, Région du Centre-Est.",JNIM,1,Bittou town,Bittou village,Nakambé region,Boulgou province,11.258060,-0.306110,POINT (-0.30611 11.25806),145800,Burkina Faso,439,Africa,1,1,2026-05-03 00:00:00.000,2026-05-03 00:00:00.000,0,0,0,0,0,1,0,439,
629602,BFO-2026-1-15175-307,2026,true,Check vague or biased source,1,"",360,Burkina Faso: Government,15175,15175,Government of Burkina Faso - JNIM,78,78,Government of Burkina Faso,6716,6716,JNIM,2,"""@KargnHasret,2026-05-04,#BurkinaFaso"";""@KargnHasret,2026-05-05,#BurkinaFaso""",@KargnHasret;@KargnHasret,2026-05-04;2026-05-05,#BurkinaFaso;#BurkinaFaso,JNIM,3,Gnagna province,"village of (Nyanya) in the state of (Fadangoorma)

Gnagna",Sirba region,Gnagna province,12.918800,0.039200,POINT (0.0392 12.9188),147961,Burkina Faso,439,Africa,1,2,2026-05-03 00:00:00.000,2026-05-04 00:00:00.000,0,0,0,0,0,10,0,439,
